hexagram_id,hexagram_name,phase_temporal,phase_bits,yao_key,pool_names,expression,tool_role,category,action,state_fidelity,megatron_head,voice_mode
30,The Clinging,present,1,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5429,head_hex_30,recovery/fault_hold
30,The Clinging,future,2,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5782,head_hex_30,recovery/fault_hold
30,The Clinging,transition,3,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5076,head_hex_30,recovery/fault_hold
30,The Clinging,resolution,4,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5429,head_hex_30,recovery/fault_hold
30,The Clinging,dissolution,5,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.49,head_hex_30,recovery/fault_hold
30,The Clinging,crystallization,6,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5924,head_hex_30,recovery/fault_hold
30,The Clinging,void,7,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5795,head_hex_30,recovery/fault_hold
30,The Clinging,past,0,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.6017,head_hex_30,recovery/fault_hold
30,The Clinging,present,1,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5429,head_hex_30,recovery/fault_hold
30,The Clinging,future,2,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5782,head_hex_30,recovery/fault_hold
30,The Clinging,transition,3,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5076,head_hex_30,recovery/fault_hold
30,The Clinging,resolution,4,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.6182,head_hex_30,recovery/fault_hold
30,The Clinging,dissolution,5,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5795,head_hex_30,recovery/fault_hold
30,The Clinging,crystallization,6,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5924,head_hex_30,recovery/fault_hold
30,The Clinging,void,7,old yang,persistent_clarity|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,ADAPT,0.5795,head_hex_30,recovery/fault_hold
31,Influence,past,0,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.6114,head_hex_31,recovery/fault_hold
31,Influence,present,1,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5584,head_hex_31,recovery/fault_hold
31,Influence,future,2,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5584,head_hex_31,recovery/fault_hold
31,Influence,transition,3,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5055,head_hex_31,recovery/fault_hold
31,Influence,resolution,4,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5584,head_hex_31,recovery/fault_hold
31,Influence,dissolution,5,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5055,head_hex_31,recovery/fault_hold
31,Influence,crystallization,6,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5055,head_hex_31,recovery/fault_hold
31,Influence,void,7,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5055,head_hex_31,recovery/fault_hold
31,Influence,past,0,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.6114,head_hex_31,recovery/fault_hold
31,Influence,present,1,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5584,head_hex_31,recovery/fault_hold
31,Influence,future,2,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5584,head_hex_31,recovery/fault_hold
31,Influence,transition,3,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5055,head_hex_31,recovery/fault_hold
31,Influence,resolution,4,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5584,head_hex_31,recovery/fault_hold
31,Influence,dissolution,5,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5055,head_hex_31,recovery/fault_hold
31,Influence,crystallization,6,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.6003,head_hex_31,recovery/fault_hold
31,Influence,void,7,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.6003,head_hex_31,recovery/fault_hold
31,Influence,past,0,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.6114,head_hex_31,recovery/fault_hold
31,Influence,present,1,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5584,head_hex_31,recovery/fault_hold
31,Influence,future,2,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5584,head_hex_31,recovery/fault_hold
31,Influence,transition,3,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.5055,head_hex_31,recovery/fault_hold
31,Influence,resolution,4,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.639,head_hex_31,recovery/fault_hold
31,Influence,dissolution,5,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.6003,head_hex_31,recovery/fault_hold
31,Influence,crystallization,6,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.6003,head_hex_31,recovery/fault_hold
31,Influence,void,7,old yang,attractive_pull|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,YIELD,0.6003,head_hex_31,recovery/fault_hold
32,Duration,past,0,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.5217,head_hex_32,recovery/fault_hold
32,Duration,present,1,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4545,head_hex_32,recovery/fault_hold
32,Duration,future,2,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4545,head_hex_32,recovery/fault_hold
32,Duration,transition,3,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3873,head_hex_32,recovery/fault_hold
32,Duration,resolution,4,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4545,head_hex_32,recovery/fault_hold
32,Duration,dissolution,5,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3873,head_hex_32,recovery/fault_hold
32,Duration,crystallization,6,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3873,head_hex_32,recovery/fault_hold
32,Duration,void,7,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3873,head_hex_32,recovery/fault_hold
32,Duration,past,0,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.5217,head_hex_32,recovery/fault_hold
32,Duration,present,1,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4545,head_hex_32,recovery/fault_hold
32,Duration,future,2,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4545,head_hex_32,recovery/fault_hold
32,Duration,transition,3,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3873,head_hex_32,recovery/fault_hold
32,Duration,resolution,4,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4545,head_hex_32,recovery/fault_hold
32,Duration,dissolution,5,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3873,head_hex_32,recovery/fault_hold
32,Duration,crystallization,6,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.487,head_hex_32,recovery/fault_hold
32,Duration,void,7,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.487,head_hex_32,recovery/fault_hold
32,Duration,past,0,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.5217,head_hex_32,recovery/fault_hold
32,Duration,present,1,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4545,head_hex_32,recovery/fault_hold
32,Duration,future,2,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4545,head_hex_32,recovery/fault_hold
32,Duration,transition,3,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3873,head_hex_32,recovery/fault_hold
32,Duration,resolution,4,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.54,head_hex_32,recovery/fault_hold
32,Duration,dissolution,5,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.487,head_hex_32,recovery/fault_hold
32,Duration,crystallization,6,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.487,head_hex_32,recovery/fault_hold
32,Duration,void,7,old yang,enduring_rhythm|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.487,head_hex_32,recovery/fault_hold
33,Retreat,past,0,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.6233,head_hex_33,recovery/fault_hold
33,Retreat,present,1,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5821,head_hex_33,recovery/fault_hold
33,Retreat,future,2,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5821,head_hex_33,recovery/fault_hold
33,Retreat,transition,3,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5292,head_hex_33,recovery/fault_hold
33,Retreat,resolution,4,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5645,head_hex_33,recovery/fault_hold
33,Retreat,dissolution,5,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5115,head_hex_33,recovery/fault_hold
33,Retreat,crystallization,6,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5115,head_hex_33,recovery/fault_hold
33,Retreat,void,7,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5115,head_hex_33,recovery/fault_hold
33,Retreat,past,0,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.6233,head_hex_33,recovery/fault_hold
33,Retreat,present,1,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5821,head_hex_33,recovery/fault_hold
33,Retreat,future,2,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5821,head_hex_33,recovery/fault_hold
33,Retreat,transition,3,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5292,head_hex_33,recovery/fault_hold
33,Retreat,resolution,4,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5645,head_hex_33,recovery/fault_hold
33,Retreat,dissolution,5,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5115,head_hex_33,recovery/fault_hold
33,Retreat,crystallization,6,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.6047,head_hex_33,recovery/fault_hold
33,Retreat,void,7,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.6047,head_hex_33,recovery/fault_hold
33,Retreat,past,0,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.6233,head_hex_33,recovery/fault_hold
33,Retreat,present,1,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5821,head_hex_33,recovery/fault_hold
33,Retreat,future,2,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5821,head_hex_33,recovery/fault_hold
33,Retreat,transition,3,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.5292,head_hex_33,recovery/fault_hold
33,Retreat,resolution,4,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.6434,head_hex_33,recovery/fault_hold
33,Retreat,dissolution,5,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.6047,head_hex_33,recovery/fault_hold
33,Retreat,crystallization,6,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.6047,head_hex_33,recovery/fault_hold
33,Retreat,void,7,old yang,strategic_withdrawal|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,YIELD,0.6047,head_hex_33,recovery/fault_hold
34,Power of the Great,past,0,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6642,head_hex_34,recovery/fault_hold
34,Power of the Great,present,1,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6212,head_hex_34,recovery/fault_hold
34,Power of the Great,future,2,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6341,head_hex_34,recovery/fault_hold
34,Power of the Great,transition,3,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5825,head_hex_34,recovery/fault_hold
34,Power of the Great,resolution,4,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6341,head_hex_34,recovery/fault_hold
34,Power of the Great,dissolution,5,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5825,head_hex_34,recovery/fault_hold
34,Power of the Great,crystallization,6,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5954,head_hex_34,recovery/fault_hold
34,Power of the Great,void,7,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5825,head_hex_34,recovery/fault_hold
34,Power of the Great,past,0,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6642,head_hex_34,recovery/fault_hold
34,Power of the Great,present,1,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6212,head_hex_34,recovery/fault_hold
34,Power of the Great,future,2,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6341,head_hex_34,recovery/fault_hold
34,Power of the Great,transition,3,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5825,head_hex_34,recovery/fault_hold
34,Power of the Great,resolution,4,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6341,head_hex_34,recovery/fault_hold
34,Power of the Great,dissolution,5,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5825,head_hex_34,recovery/fault_hold
34,Power of the Great,crystallization,6,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.682,head_hex_34,recovery/fault_hold
34,Power of the Great,void,7,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6739,head_hex_34,recovery/fault_hold
34,Power of the Great,past,0,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6642,head_hex_34,recovery/fault_hold
34,Power of the Great,present,1,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6212,head_hex_34,recovery/fault_hold
34,Power of the Great,future,2,old yang,unstoppable_momentum|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6341,head_hex_34,recovery/fault_hold
